Date,Hacks,Pessimistic/Doubtful,Banks,Selling,Market_manipulation,(De-)centralisation,Angry,ETF,Leverage,Bottom,Institutional_money,FOMO,Prediction,Adoption,Fearful/Concerned,Portfolio,FUD_theme,Whitepaper,Announcements,Technical_analysis,Flippening,Community,Investing/Trading,Euphoric/Excited,Hodling,ICO,Bearish,Going_short,Uncertain,Volume,Risk,Governance,Ban,Cheap,Short_term_trading,Fork,Progress,Shilling,Bullish,Happy,Bubble,Bots,Hopeful,Bug,Open_source,Token_economics,Security,Marketing,Bad_news,Due_diligence,Team,Partnerships,Pump_and_dump,Sad,Panicking,Listing,Regulation/Politics,Dip,Launch,FOMO_theme,Advice/Support,Rebranding,Wallet,Good_news,Problems_and_issues,Mining,Waiting,Learning,Scaling,Fees,Roadmap,Recovery,Technology,Mistrustful,Marketcap,Positive,Tax,Long_term_investing,Strategy,Competition,Whales,Correction,Stablecoin,Buying,Warning,Annoyed/Frustrated,Price,Use_case/Applications,Rumor,Scam/Fraud,Airdrop,Optimistic,Negative,scores
2018-04-13,2.0,4.0,10.0,15.0,1.0,20.0,3.0,0.0,0.0,4.0,1.0,4.0,75.0,72.0,3.0,4.0,0.0,1.0,6.0,53.0,0.0,9.0,115.0,35.0,7.0,33.0,12.0,10.0,37.0,5.0,2.0,0.0,11.0,2.0,22.0,4.0,29.0,0.0,58.0,7.0,0.0,6.0,10.0,0.0,0.0,7.0,6.0,0.0,29.0,70.0,19.0,5.0,1.0,0.0,0.0,15.0,10.0,5.0,11.0,0.0,80.0,0.0,23.0,137.0,12.0,90.0,4.0,13.0,6.0,3.0,3.0,1.0,214.0,0.0,6.0,138.0,1.0,89.0,2.0,64.0,0.0,2.0,3.0,24.0,4.0,0.0,201.0,49.0,0.0,13.0,32.0,24.0,86.0,0.0
2018-04-14,0.0,6.0,3.0,12.0,0.0,15.0,2.0,0.0,1.0,3.0,1.0,3.0,61.0,53.0,2.0,4.0,0.0,1.0,9.0,44.0,0.0,13.0,69.0,19.0,6.0,30.0,12.0,1.0,16.0,7.0,4.0,0.0,3.0,0.0,8.0,5.0,26.0,0.0,45.0,4.0,1.0,8.0,1.0,0.0,0.0,7.0,4.0,0.0,26.0,44.0,20.0,1.0,0.0,0.0,0.0,9.0,5.0,1.0,11.0,1.0,69.0,0.0,21.0,84.0,12.0,65.0,6.0,12.0,3.0,4.0,0.0,0.0,169.0,0.0,2.0,99.0,1.0,63.0,1.0,67.0,2.0,1.0,1.0,9.0,3.0,1.0,149.0,36.0,0.0,16.0,25.0,20.0,55.0,-0.3151
2018-04-15,2.0,4.0,4.0,18.0,1.0,12.0,4.0,0.0,1.0,1.0,0.0,4.0,46.0,47.0,10.0,5.0,2.0,1.0,4.0,36.0,0.0,5.0,78.0,22.0,9.0,26.0,7.0,1.0,19.0,7.0,3.0,0.0,5.0,3.0,17.0,6.0,14.0,0.0,32.0,2.0,0.0,3.0,5.0,0.0,1.0,4.0,5.0,0.0,30.0,54.0,20.0,1.0,0.0,0.0,0.0,7.0,10.0,2.0,7.0,0.0,73.0,0.0,20.0,110.0,11.0,74.0,5.0,5.0,2.0,6.0,1.0,1.0,198.0,1.0,8.0,72.0,2.0,71.0,1.0,78.0,1.0,1.0,1.0,20.0,6.0,0.0,156.0,45.0,2.0,11.0,14.0,29.0,63.0,-0.24445
2018-04-17,4.0,2.0,5.0,25.0,1.0,30.0,0.0,0.0,3.0,4.0,3.0,5.0,48.0,103.0,6.0,6.0,1.0,2.0,13.0,37.0,0.0,20.0,103.0,35.0,5.0,38.0,7.0,0.0,26.0,6.0,4.0,0.0,7.0,0.0,8.0,6.0,32.0,0.0,32.0,7.0,2.0,3.0,5.0,3.0,0.0,4.0,18.0,0.0,40.0,59.0,26.0,11.0,0.0,3.0,2.0,9.0,15.0,3.0,11.0,1.0,100.0,1.0,15.0,117.0,16.0,93.0,2.0,12.0,3.0,3.0,1.0,3.0,257.0,0.0,4.0,113.0,1.0,87.0,3.0,90.0,1.0,1.0,2.0,16.0,9.0,1.0,177.0,62.0,0.0,22.0,21.0,33.0,98.0,0.12040000000000001
2018-04-18,2.0,5.0,4.0,37.0,1.0,17.0,3.0,0.0,2.0,3.0,2.0,6.0,70.0,77.0,3.0,10.0,4.0,3.0,20.0,33.0,0.0,16.0,110.0,37.0,5.0,42.0,9.0,4.0,29.0,14.0,3.0,0.0,4.0,2.0,8.0,4.0,22.0,1.0,48.0,2.0,1.0,11.0,6.0,2.0,2.0,9.0,5.0,1.0,34.0,64.0,22.0,7.0,0.0,1.0,0.0,14.0,6.0,5.0,14.0,4.0,98.0,0.0,18.0,114.0,14.0,100.0,6.0,12.0,1.0,0.0,1.0,2.0,243.0,0.0,6.0,126.0,1.0,126.0,0.0,71.0,2.0,3.0,1.0,25.0,3.0,0.0,196.0,47.0,0.0,19.0,26.0,27.0,70.0,0.24
2018-04-19,2.0,3.0,10.0,32.0,0.0,36.0,7.0,0.0,4.0,2.0,1.0,9.0,109.0,95.0,4.0,10.0,2.0,4.0,18.0,68.0,0.0,10.0,159.0,44.0,5.0,38.0,18.0,6.0,48.0,19.0,4.0,0.0,11.0,2.0,16.0,4.0,32.0,3.0,81.0,6.0,4.0,8.0,10.0,1.0,1.0,22.0,57.0,4.0,45.0,80.0,29.0,36.0,0.0,0.0,0.0,13.0,33.0,3.0,7.0,1.0,112.0,3.0,17.0,177.0,17.0,98.0,6.0,10.0,10.0,5.0,1.0,6.0,285.0,0.0,6.0,170.0,1.0,123.0,3.0,90.0,1.0,0.0,0.0,29.0,5.0,0.0,288.0,49.0,2.0,18.0,25.0,35.0,90.0,0.4019
2018-04-20,1.0,7.0,4.0,36.0,3.0,40.0,5.0,0.0,0.0,10.0,2.0,8.0,94.0,133.0,9.0,6.0,3.0,6.0,11.0,68.0,3.0,21.0,193.0,38.0,9.0,56.0,14.0,4.0,52.0,7.0,8.0,0.0,7.0,5.0,15.0,12.0,35.0,3.0,69.0,8.0,2.0,11.0,11.0,2.0,6.0,9.0,81.0,3.0,80.0,66.0,54.0,18.0,0.0,0.0,2.0,13.0,84.0,6.0,10.0,2.0,127.0,0.0,12.0,222.0,23.0,94.0,5.0,21.0,9.0,4.0,2.0,4.0,343.0,1.0,6.0,192.0,1.0,123.0,2.0,134.0,1.0,5.0,0.0,37.0,10.0,3.0,260.0,58.0,3.0,34.0,32.0,50.0,158.0,-0.3404
2018-04-21,1.0,5.0,2.0,20.0,0.0,27.0,3.0,1.0,2.0,7.0,1.0,5.0,52.0,71.0,6.0,8.0,1.0,1.0,9.0,34.0,1.0,23.0,93.0,24.0,4.0,26.0,9.0,1.0,30.0,4.0,9.0,1.0,3.0,1.0,12.0,11.0,11.0,2.0,36.0,3.0,0.0,7.0,8.0,1.0,1.0,9.0,16.0,1.0,41.0,55.0,33.0,6.0,0.0,2.0,0.0,2.0,18.0,7.0,3.0,3.0,93.0,1.0,12.0,138.0,15.0,74.0,2.0,18.0,4.0,0.0,1.0,3.0,205.0,0.0,5.0,102.0,1.0,115.0,1.0,87.0,2.0,9.0,2.0,18.0,1.0,2.0,184.0,47.0,1.0,16.0,41.0,28.0,86.0,0.125
2018-04-22,3.0,5.0,5.0,37.0,0.0,33.0,0.0,0.0,1.0,6.0,1.0,6.0,82.0,90.0,6.0,5.0,3.0,6.0,5.0,37.0,2.0,19.0,109.0,39.0,5.0,34.0,3.0,3.0,56.0,7.0,9.0,0.0,6.0,6.0,16.0,19.0,16.0,1.0,68.0,6.0,1.0,9.0,7.0,0.0,2.0,5.0,13.0,5.0,56.0,40.0,24.0,8.0,0.0,0.0,0.0,3.0,16.0,2.0,6.0,2.0,97.0,0.0,22.0,155.0,13.0,68.0,4.0,13.0,8.0,3.0,3.0,4.0,228.0,2.0,2.0,162.0,1.0,116.0,1.0,102.0,0.0,1.0,1.0,26.0,1.0,0.0,213.0,48.0,2.0,14.0,29.0,43.0,78.0,-0.26753333333333335
2018-04-23,4.0,6.0,8.0,26.0,3.0,46.0,5.0,0.0,1.0,2.0,5.0,5.0,122.0,107.0,6.0,7.0,1.0,4.0,10.0,54.0,0.0,26.0,125.0,42.0,10.0,49.0,15.0,4.0,59.0,8.0,11.0,0.0,8.0,4.0,19.0,27.0,27.0,3.0,98.0,6.0,5.0,7.0,5.0,9.0,4.0,7.0,38.0,3.0,75.0,91.0,45.0,5.0,1.0,0.0,0.0,11.0,53.0,2.0,9.0,0.0,107.0,0.0,17.0,197.0,33.0,101.0,7.0,17.0,6.0,1.0,5.0,4.0,309.0,1.0,15.0,170.0,0.0,134.0,0.0,128.0,7.0,3.0,1.0,32.0,7.0,1.0,240.0,46.0,1.0,25.0,19.0,37.0,149.0,-0.11333333333333334
2018-04-24,24.0,10.0,11.0,50.0,3.0,58.0,5.0,0.0,3.0,5.0,2.0,7.0,103.0,146.0,6.0,15.0,3.0,5.0,8.0,63.0,1.0,19.0,163.0,53.0,10.0,54.0,19.0,5.0,60.0,12.0,11.0,0.0,13.0,3.0,17.0,16.0,73.0,3.0,80.0,6.0,0.0,9.0,15.0,10.0,2.0,17.0,68.0,2.0,69.0,79.0,38.0,8.0,2.0,1.0,0.0,14.0,61.0,0.0,21.0,3.0,154.0,0.0,61.0,248.0,40.0,128.0,4.0,24.0,8.0,3.0,8.0,2.0,422.0,1.0,6.0,211.0,1.0,134.0,1.0,143.0,6.0,3.0,0.0,33.0,24.0,0.0,274.0,85.0,5.0,44.0,31.0,44.0,179.0,-0.7184
2018-04-25,23.0,2.0,5.0,27.0,5.0,37.0,7.0,0.0,2.0,5.0,2.0,9.0,86.0,118.0,6.0,13.0,1.0,1.0,9.0,66.0,0.0,31.0,159.0,39.0,10.0,41.0,19.0,5.0,34.0,8.0,5.0,0.0,5.0,4.0,24.0,25.0,44.0,3.0,65.0,4.0,0.0,5.0,9.0,63.0,4.0,11.0,38.0,2.0,85.0,75.0,41.0,12.0,0.0,0.0,1.0,10.0,44.0,22.0,8.0,2.0,129.0,0.0,48.0,205.0,35.0,109.0,8.0,19.0,9.0,6.0,9.0,5.0,390.0,0.0,4.0,141.0,0.0,116.0,2.0,97.0,0.0,7.0,1.0,35.0,9.0,2.0,229.0,61.0,3.0,22.0,6.0,47.0,147.0,0.294775
2018-04-26,13.0,2.0,4.0,29.0,1.0,35.0,5.0,0.0,3.0,4.0,5.0,4.0,68.0,97.0,8.0,8.0,0.0,3.0,7.0,45.0,0.0,28.0,129.0,26.0,4.0,43.0,11.0,2.0,32.0,7.0,6.0,0.0,4.0,1.0,12.0,11.0,25.0,4.0,48.0,4.0,2.0,8.0,10.0,24.0,2.0,9.0,23.0,4.0,50.0,51.0,45.0,7.0,1.0,2.0,0.0,25.0,19.0,1.0,7.0,0.0,114.0,0.0,23.0,171.0,15.0,120.0,5.0,14.0,9.0,4.0,0.0,14.0,306.0,0.0,1.0,133.0,3.0,89.0,0.0,93.0,2.0,9.0,0.0,33.0,3.0,0.0,171.0,45.0,2.0,27.0,21.0,38.0,99.0,0.05265
2018-04-27,3.0,2.0,8.0,29.0,3.0,33.0,5.0,0.0,1.0,2.0,4.0,8.0,72.0,95.0,9.0,2.0,0.0,2.0,11.0,45.0,0.0,21.0,113.0,36.0,9.0,54.0,7.0,1.0,46.0,7.0,5.0,0.0,8.0,3.0,20.0,12.0,23.0,1.0,52.0,8.0,0.0,8.0,4.0,10.0,2.0,8.0,27.0,6.0,57.0,42.0,39.0,12.0,2.0,0.0,1.0,14.0,21.0,7.0,8.0,1.0,104.0,0.0,19.0,160.0,22.0,101.0,3.0,9.0,6.0,3.0,2.0,1.0,276.0,2.0,12.0,130.0,4.0,100.0,1.0,101.0,2.0,2.0,2.0,19.0,6.0,1.0,185.0,39.0,0.0,40.0,17.0,32.0,121.0,0.06863333333333332
2018-04-28,2.0,1.0,4.0,19.0,3.0,29.0,2.0,0.0,2.0,4.0,0.0,9.0,82.0,64.0,5.0,14.0,0.0,6.0,2.0,35.0,1.0,12.0,80.0,39.0,5.0,46.0,11.0,3.0,34.0,5.0,5.0,0.0,4.0,1.0,15.0,11.0,18.0,3.0,57.0,4.0,1.0,8.0,2.0,2.0,2.0,6.0,10.0,2.0,54.0,57.0,35.0,5.0,0.0,1.0,0.0,5.0,5.0,3.0,8.0,3.0,74.0,0.0,12.0,101.0,12.0,105.0,4.0,11.0,4.0,1.0,3.0,0.0,216.0,3.0,8.0,115.0,1.0,77.0,1.0,88.0,2.0,1.0,0.0,30.0,5.0,0.0,174.0,28.0,0.0,30.0,13.0,18.0,57.0,0.4357
2018-04-29,0.0,2.0,6.0,18.0,1.0,37.0,1.0,0.0,2.0,1.0,0.0,4.0,68.0,43.0,6.0,4.0,0.0,1.0,3.0,49.0,1.0,10.0,100.0,23.0,6.0,56.0,6.0,2.0,33.0,8.0,2.0,0.0,7.0,3.0,17.0,4.0,12.0,2.0,50.0,3.0,0.0,7.0,8.0,0.0,0.0,3.0,8.0,0.0,41.0,41.0,47.0,3.0,1.0,0.0,0.0,6.0,16.0,1.0,9.0,2.0,97.0,0.0,8.0,109.0,10.0,96.0,6.0,5.0,1.0,3.0,1.0,0.0,188.0,1.0,7.0,111.0,1.0,103.0,1.0,87.0,1.0,1.0,0.0,22.0,3.0,1.0,177.0,34.0,2.0,23.0,13.0,30.0,69.0,-0.2787
2018-05-01,4.0,3.0,5.0,33.0,2.0,50.0,2.0,0.0,2.0,2.0,2.0,7.0,107.0,104.0,2.0,6.0,2.0,4.0,17.0,61.0,0.0,30.0,131.0,33.0,6.0,65.0,18.0,1.0,42.0,5.0,2.0,0.0,6.0,3.0,4.0,9.0,36.0,1.0,70.0,6.0,1.0,1.0,1.0,1.0,3.0,12.0,47.0,3.0,55.0,71.0,57.0,11.0,0.0,0.0,0.0,23.0,59.0,2.0,12.0,3.0,79.0,0.0,14.0,145.0,17.0,113.0,6.0,11.0,20.0,2.0,2.0,1.0,328.0,1.0,9.0,145.0,0.0,136.0,2.0,92.0,1.0,3.0,0.0,42.0,2.0,1.0,235.0,53.0,0.0,21.0,17.0,38.0,113.0,0.17
2018-05-02,2.0,4.0,6.0,31.0,3.0,46.0,1.0,1.0,3.0,1.0,3.0,9.0,99.0,91.0,6.0,5.0,1.0,4.0,13.0,58.0,1.0,46.0,149.0,56.0,6.0,66.0,14.0,18.0,40.0,21.0,3.0,2.0,6.0,3.0,19.0,12.0,36.0,4.0,68.0,10.0,0.0,5.0,10.0,0.0,0.0,8.0,74.0,2.0,43.0,75.0,55.0,18.0,0.0,0.0,0.0,25.0,61.0,2.0,8.0,2.0,98.0,0.0,14.0,181.0,17.0,120.0,7.0,9.0,5.0,5.0,9.0,1.0,415.0,0.0,5.0,175.0,1.0,127.0,2.0,92.0,2.0,2.0,0.0,28.0,5.0,1.0,263.0,51.0,1.0,27.0,30.0,44.0,140.0,-0.2263
2018-05-03,3.0,0.0,11.0,44.0,3.0,55.0,5.0,2.0,3.0,6.0,5.0,18.0,179.0,175.0,8.0,10.0,4.0,5.0,18.0,92.0,7.0,44.0,239.0,59.0,8.0,67.0,15.0,9.0,58.0,22.0,7.0,1.0,13.0,4.0,32.0,7.0,50.0,2.0,125.0,13.0,2.0,3.0,12.0,5.0,1.0,9.0,54.0,7.0,67.0,111.0,69.0,14.0,2.0,3.0,1.0,34.0,51.0,4.0,8.0,6.0,124.0,0.0,15.0,255.0,15.0,151.0,3.0,29.0,19.0,11.0,10.0,3.0,404.0,1.0,10.0,270.0,0.0,182.0,4.0,130.0,1.0,5.0,0.0,59.0,12.0,0.0,445.0,61.0,1.0,32.0,12.0,60.0,143.0,-0.02009999999999999
2018-05-04,2.0,4.0,10.0,37.0,3.0,61.0,7.0,2.0,4.0,7.0,2.0,9.0,146.0,99.0,9.0,13.0,5.0,3.0,10.0,81.0,3.0,38.0,171.0,50.0,10.0,67.0,17.0,8.0,45.0,13.0,7.0,1.0,12.0,3.0,35.0,14.0,35.0,3.0,101.0,9.0,0.0,3.0,19.0,3.0,2.0,5.0,56.0,4.0,43.0,83.0,32.0,15.0,1.0,1.0,2.0,16.0,51.0,7.0,7.0,3.0,117.0,1.0,15.0,175.0,19.0,115.0,5.0,12.0,14.0,6.0,4.0,1.0,340.0,1.0,4.0,188.0,0.0,142.0,5.0,105.0,3.0,6.0,0.0,46.0,4.0,0.0,344.0,62.0,0.0,43.0,19.0,39.0,160.0,-0.010233333333333353
2018-05-05,1.0,11.0,8.0,30.0,1.0,49.0,4.0,0.0,4.0,3.0,6.0,5.0,81.0,72.0,8.0,9.0,3.0,3.0,5.0,59.0,1.0,28.0,146.0,36.0,4.0,47.0,22.0,6.0,24.0,4.0,5.0,0.0,8.0,1.0,21.0,6.0,18.0,2.0,55.0,8.0,0.0,4.0,11.0,0.0,2.0,7.0,31.0,4.0,34.0,77.0,45.0,5.0,1.0,0.0,0.0,13.0,41.0,1.0,4.0,1.0,108.0,1.0,8.0,111.0,14.0,118.0,5.0,14.0,5.0,3.0,0.0,13.0,271.0,0.0,5.0,147.0,0.0,128.0,3.0,77.0,1.0,1.0,0.0,33.0,7.0,0.0,263.0,31.0,0.0,24.0,30.0,32.0,121.0,-0.1366
2018-05-06,0.0,5.0,3.0,34.0,2.0,57.0,5.0,0.0,3.0,3.0,2.0,10.0,77.0,53.0,6.0,9.0,5.0,3.0,11.0,45.0,1.0,29.0,129.0,46.0,4.0,57.0,14.0,9.0,33.0,2.0,3.0,0.0,5.0,3.0,16.0,7.0,29.0,2.0,44.0,6.0,0.0,3.0,10.0,0.0,1.0,4.0,86.0,8.0,28.0,56.0,36.0,14.0,0.0,0.0,1.0,20.0,71.0,12.0,4.0,5.0,101.0,0.0,16.0,102.0,20.0,112.0,7.0,9.0,4.0,2.0,1.0,7.0,292.0,0.0,8.0,146.0,1.0,118.0,2.0,69.0,2.0,1.0,0.0,29.0,6.0,1.0,227.0,35.0,1.0,29.0,11.0,40.0,154.0,-0.20095
2018-05-07,6.0,8.0,6.0,29.0,4.0,43.0,7.0,3.0,2.0,6.0,3.0,7.0,119.0,91.0,17.0,11.0,53.0,2.0,10.0,86.0,2.0,32.0,205.0,43.0,7.0,60.0,30.0,16.0,68.0,15.0,8.0,0.0,6.0,4.0,36.0,6.0,37.0,0.0,70.0,15.0,0.0,4.0,17.0,1.0,2.0,8.0,150.0,0.0,41.0,94.0,31.0,14.0,5.0,1.0,5.0,14.0,200.0,25.0,8.0,5.0,130.0,0.0,12.0,168.0,11.0,131.0,11.0,26.0,6.0,4.0,5.0,4.0,383.0,2.0,10.0,187.0,2.0,123.0,2.0,85.0,3.0,10.0,0.0,47.0,3.0,0.0,289.0,57.0,12.0,27.0,21.0,55.0,206.0,-0.0184
2018-05-08,2.0,2.0,3.0,35.0,1.0,60.0,4.0,0.0,1.0,4.0,2.0,11.0,81.0,76.0,4.0,4.0,18.0,4.0,4.0,74.0,0.0,35.0,138.0,40.0,4.0,44.0,19.0,5.0,29.0,9.0,1.0,1.0,3.0,2.0,23.0,8.0,35.0,1.0,44.0,6.0,2.0,3.0,9.0,2.0,5.0,9.0,34.0,4.0,64.0,66.0,35.0,2.0,1.0,1.0,1.0,29.0,60.0,1.0,11.0,3.0,100.0,0.0,15.0,177.0,20.0,168.0,8.0,20.0,10.0,18.0,1.0,3.0,328.0,1.0,11.0,150.0,0.0,104.0,1.0,114.0,0.0,1.0,0.0,26.0,6.0,0.0,241.0,55.0,1.0,19.0,23.0,42.0,129.0,-0.12726666666666667
2018-05-09,2.0,2.0,1.0,33.0,1.0,47.0,2.0,0.0,2.0,2.0,2.0,6.0,82.0,91.0,5.0,6.0,6.0,3.0,12.0,58.0,0.0,26.0,112.0,28.0,2.0,62.0,18.0,3.0,34.0,9.0,3.0,0.0,1.0,3.0,15.0,4.0,53.0,1.0,58.0,6.0,0.0,3.0,9.0,1.0,2.0,9.0,14.0,5.0,39.0,46.0,35.0,6.0,1.0,1.0,0.0,24.0,17.0,1.0,32.0,3.0,92.0,1.0,9.0,161.0,11.0,163.0,6.0,12.0,1.0,11.0,4.0,5.0,307.0,1.0,9.0,145.0,0.0,110.0,0.0,101.0,0.0,2.0,0.0,20.0,4.0,0.0,249.0,55.0,0.0,32.0,32.0,37.0,99.0,-0.3854
2018-05-10,2.0,2.0,6.0,34.0,0.0,40.0,5.0,0.0,3.0,0.0,3.0,5.0,54.0,87.0,4.0,7.0,1.0,3.0,18.0,39.0,0.0,13.0,105.0,31.0,3.0,64.0,5.0,1.0,29.0,9.0,1.0,6.0,7.0,1.0,12.0,5.0,33.0,2.0,35.0,8.0,1.0,1.0,5.0,6.0,5.0,8.0,14.0,3.0,47.0,72.0,48.0,9.0,0.0,1.0,0.0,32.0,12.0,3.0,14.0,1.0,91.0,0.0,20.0,160.0,13.0,122.0,4.0,13.0,6.0,3.0,0.0,2.0,278.0,3.0,6.0,110.0,0.0,126.0,4.0,100.0,1.0,0.0,0.0,21.0,8.0,1.0,223.0,39.0,0.0,32.0,16.0,31.0,89.0,0.08895
2018-05-11,0.0,6.0,1.0,33.0,3.0,26.0,3.0,0.0,3.0,3.0,3.0,8.0,69.0,87.0,2.0,5.0,3.0,2.0,17.0,45.0,8.0,18.0,105.0,43.0,7.0,63.0,21.0,7.0,26.0,8.0,1.0,0.0,2.0,1.0,9.0,2.0,15.0,2.0,41.0,9.0,0.0,4.0,5.0,0.0,1.0,13.0,12.0,2.0,44.0,70.0,28.0,4.0,0.0,1.0,2.0,24.0,42.0,14.0,32.0,2.0,101.0,0.0,15.0,183.0,17.0,107.0,4.0,14.0,3.0,2.0,1.0,1.0,262.0,0.0,2.0,129.0,1.0,142.0,0.0,96.0,1.0,1.0,0.0,27.0,8.0,1.0,221.0,32.0,1.0,28.0,10.0,31.0,104.0,-0.1531
2018-05-12,0.0,4.0,1.0,30.0,0.0,21.0,2.0,1.0,2.0,3.0,0.0,3.0,77.0,69.0,7.0,3.0,4.0,1.0,10.0,38.0,3.0,10.0,108.0,29.0,5.0,64.0,17.0,3.0,35.0,7.0,3.0,0.0,1.0,1.0,19.0,3.0,13.0,0.0,52.0,6.0,1.0,2.0,7.0,2.0,2.0,9.0,8.0,1.0,58.0,63.0,35.0,5.0,0.0,1.0,1.0,12.0,19.0,8.0,10.0,0.0,82.0,2.0,7.0,135.0,13.0,106.0,4.0,7.0,4.0,6.0,1.0,1.0,214.0,2.0,2.0,128.0,0.0,120.0,2.0,111.0,2.0,1.0,1.0,20.0,5.0,0.0,192.0,40.0,1.0,15.0,9.0,35.0,99.0,-0.13596666666666668
2018-05-13,0.0,4.0,7.0,23.0,2.0,33.0,4.0,0.0,1.0,1.0,2.0,5.0,59.0,92.0,13.0,8.0,2.0,6.0,5.0,43.0,2.0,16.0,88.0,19.0,5.0,52.0,15.0,2.0,16.0,11.0,3.0,0.0,10.0,0.0,7.0,3.0,20.0,3.0,42.0,5.0,1.0,2.0,10.0,0.0,1.0,8.0,11.0,0.0,44.0,55.0,20.0,3.0,0.0,0.0,1.0,5.0,25.0,1.0,9.0,2.0,59.0,0.0,7.0,180.0,10.0,98.0,3.0,18.0,2.0,1.0,1.0,6.0,221.0,2.0,0.0,87.0,0.0,103.0,2.0,84.0,2.0,1.0,0.0,12.0,5.0,0.0,204.0,57.0,0.0,17.0,19.0,41.0,83.0,0.07525
2018-05-14,0.0,2.0,8.0,18.0,3.0,26.0,3.0,0.0,1.0,2.0,4.0,1.0,63.0,89.0,8.0,6.0,3.0,5.0,9.0,55.0,1.0,19.0,119.0,35.0,5.0,42.0,13.0,6.0,37.0,8.0,3.0,0.0,9.0,1.0,14.0,8.0,17.0,2.0,50.0,11.0,0.0,5.0,10.0,1.0,3.0,5.0,18.0,4.0,43.0,80.0,33.0,22.0,0.0,1.0,0.0,26.0,31.0,3.0,28.0,1.0,94.0,3.0,11.0,197.0,12.0,98.0,7.0,10.0,9.0,4.0,2.0,4.0,258.0,0.0,6.0,127.0,3.0,131.0,3.0,93.0,2.0,2.0,0.0,25.0,4.0,0.0,215.0,49.0,0.0,34.0,16.0,36.0,98.0,-0.7003
2018-05-15,2.0,4.0,24.0,29.0,3.0,45.0,3.0,0.0,4.0,0.0,4.0,5.0,70.0,159.0,1.0,8.0,0.0,1.0,13.0,43.0,1.0,16.0,110.0,47.0,6.0,55.0,14.0,9.0,42.0,9.0,5.0,0.0,27.0,0.0,10.0,7.0,36.0,1.0,47.0,3.0,0.0,10.0,10.0,2.0,1.0,10.0,15.0,3.0,76.0,81.0,35.0,38.0,0.0,2.0,1.0,33.0,36.0,2.0,26.0,0.0,104.0,0.0,10.0,247.0,19.0,112.0,2.0,11.0,3.0,3.0,1.0,2.0,310.0,4.0,5.0,118.0,0.0,135.0,3.0,126.0,2.0,1.0,1.0,22.0,5.0,1.0,250.0,82.0,2.0,35.0,17.0,36.0,97.0,0.1591
2018-05-16,2.0,2.0,10.0,33.0,4.0,48.0,1.0,1.0,5.0,3.0,3.0,8.0,61.0,131.0,1.0,17.0,1.0,3.0,25.0,57.0,0.0,27.0,143.0,31.0,6.0,60.0,19.0,5.0,39.0,6.0,1.0,1.0,11.0,1.0,13.0,7.0,59.0,1.0,42.0,4.0,1.0,8.0,6.0,1.0,2.0,5.0,13.0,8.0,67.0,84.0,26.0,48.0,0.0,1.0,1.0,30.0,30.0,5.0,11.0,6.0,78.0,0.0,11.0,234.0,8.0,113.0,8.0,9.0,7.0,1.0,1.0,2.0,284.0,0.0,5.0,107.0,1.0,127.0,4.0,122.0,1.0,2.0,2.0,30.0,12.0,0.0,226.0,48.0,1.0,49.0,14.0,26.0,117.0,0.296
2018-05-17,2.0,6.0,5.0,30.0,2.0,28.0,4.0,0.0,2.0,1.0,11.0,6.0,61.0,147.0,5.0,9.0,2.0,2.0,31.0,48.0,0.0,11.0,129.0,31.0,8.0,54.0,15.0,8.0,25.0,10.0,1.0,1.0,5.0,0.0,13.0,5.0,45.0,1.0,33.0,6.0,0.0,10.0,10.0,5.0,2.0,5.0,10.0,0.0,73.0,74.0,44.0,22.0,1.0,0.0,1.0,24.0,80.0,3.0,17.0,3.0,99.0,0.0,12.0,262.0,17.0,88.0,4.0,16.0,8.0,4.0,4.0,5.0,328.0,0.0,5.0,137.0,0.0,116.0,2.0,120.0,0.0,6.0,2.0,24.0,9.0,1.0,240.0,53.0,2.0,42.0,13.0,46.0,101.0,0.10115
2018-05-18,0.0,2.0,4.0,31.0,3.0,26.0,1.0,1.0,1.0,3.0,3.0,7.0,75.0,85.0,5.0,11.0,2.0,5.0,11.0,45.0,1.0,13.0,129.0,23.0,15.0,34.0,20.0,2.0,31.0,9.0,0.0,0.0,7.0,4.0,14.0,3.0,26.0,2.0,42.0,4.0,0.0,16.0,4.0,0.0,3.0,8.0,18.0,1.0,46.0,47.0,21.0,10.0,0.0,1.0,2.0,30.0,22.0,9.0,8.0,1.0,87.0,0.0,17.0,126.0,9.0,100.0,3.0,8.0,4.0,4.0,1.0,1.0,243.0,0.0,5.0,92.0,0.0,123.0,2.0,82.0,0.0,0.0,1.0,27.0,7.0,1.0,209.0,44.0,3.0,33.0,15.0,33.0,101.0,0.0
