Date,FOMO,Uncertain,Hopeful,Bearish,Pessimistic/Doubtful,Sad,Fearful/Concerned,Angry,Mistrustful,Panicking,Annoyed/Frustrated,Bullish,Optimistic,Happy,Euphoric/Excited
2020-05-20,15.0,125.0,52.0,47.0,39.0,8.0,158.0,30.0,6.0,6.0,3.0,52.0,114.0,36.0,137.0
2020-05-21,24.0,143.0,55.0,48.0,62.0,2.0,145.0,36.0,10.0,6.0,2.0,52.0,163.0,43.0,127.0
2020-05-22,16.0,104.0,45.0,33.0,48.0,11.0,132.0,15.0,14.0,1.0,7.0,42.0,116.0,58.0,99.0
2020-05-23,5.0,80.0,25.0,17.0,39.0,10.0,91.0,18.0,4.0,1.0,2.0,40.0,86.0,18.0,87.0
2020-05-24,22.0,119.0,40.0,18.0,35.0,6.0,101.0,29.0,5.0,2.0,5.0,52.0,149.0,35.0,98.0
2020-05-25,18.0,124.0,40.0,41.0,70.0,2.0,134.0,27.0,6.0,1.0,1.0,53.0,140.0,35.0,146.0
2020-05-26,13.0,105.0,39.0,23.0,43.0,6.0,124.0,29.0,7.0,1.0,1.0,42.0,124.0,24.0,113.0
2020-05-27,15.0,99.0,34.0,23.0,35.0,13.0,107.0,33.0,5.0,3.0,5.0,49.0,116.0,30.0,108.0
2020-05-28,21.0,115.0,32.0,36.0,49.0,6.0,112.0,19.0,2.0,2.0,2.0,45.0,120.0,27.0,104.0
2020-05-29,12.0,87.0,23.0,24.0,28.0,5.0,72.0,14.0,4.0,5.0,2.0,46.0,90.0,21.0,97.0
2020-05-30,12.0,80.0,32.0,19.0,26.0,6.0,78.0,27.0,3.0,4.0,0.0,40.0,87.0,11.0,83.0
2020-05-31,9.0,83.0,24.0,29.0,35.0,7.0,76.0,19.0,7.0,0.0,2.0,43.0,87.0,19.0,89.0
2020-06-01,6.0,93.0,22.0,21.0,29.0,3.0,106.0,23.0,4.0,2.0,4.0,41.0,74.0,24.0,96.0
2020-06-02,27.0,102.0,37.0,49.0,35.0,9.0,98.0,28.0,2.0,3.0,2.0,72.0,98.0,26.0,135.0
2020-06-03,16.0,116.0,50.0,23.0,51.0,13.0,101.0,23.0,4.0,1.0,2.0,47.0,116.0,25.0,121.0
2020-06-04,12.0,78.0,32.0,23.0,29.0,5.0,82.0,21.0,5.0,1.0,2.0,44.0,73.0,19.0,92.0
2020-06-05,10.0,67.0,28.0,13.0,30.0,5.0,85.0,14.0,4.0,0.0,1.0,39.0,81.0,19.0,81.0
2020-06-06,27.0,66.0,30.0,29.0,34.0,3.0,108.0,13.0,6.0,2.0,7.0,50.0,73.0,10.0,68.0
2020-06-07,12.0,98.0,39.0,22.0,46.0,7.0,89.0,16.0,4.0,3.0,0.0,37.0,123.0,14.0,83.0
2020-06-08,11.0,94.0,34.0,21.0,36.0,6.0,135.0,23.0,6.0,1.0,2.0,45.0,96.0,22.0,92.0
2020-06-09,13.0,85.0,46.0,16.0,23.0,5.0,114.0,15.0,5.0,1.0,2.0,45.0,85.0,22.0,117.0
2020-06-10,9.0,84.0,32.0,22.0,44.0,3.0,96.0,21.0,8.0,2.0,4.0,58.0,118.0,26.0,104.0
2020-06-11,14.0,97.0,47.0,36.0,41.0,2.0,106.0,24.0,6.0,1.0,5.0,67.0,113.0,26.0,95.0
2020-06-12,14.0,78.0,33.0,31.0,19.0,4.0,68.0,20.0,5.0,1.0,2.0,36.0,65.0,20.0,106.0
2020-06-13,12.0,62.0,37.0,19.0,31.0,4.0,86.0,17.0,6.0,1.0,2.0,25.0,75.0,14.0,66.0
2020-06-14,9.0,67.0,20.0,16.0,32.0,2.0,73.0,11.0,4.0,3.0,1.0,23.0,74.0,17.0,69.0
2020-06-15,9.0,97.0,32.0,56.0,28.0,5.0,125.0,22.0,10.0,4.0,3.0,44.0,122.0,23.0,85.0
2020-06-16,10.0,85.0,36.0,18.0,24.0,5.0,84.0,17.0,10.0,2.0,1.0,35.0,86.0,16.0,92.0
2020-06-17,15.0,48.0,29.0,8.0,27.0,6.0,73.0,17.0,7.0,1.0,3.0,24.0,69.0,22.0,67.0
2020-06-18,12.0,75.0,31.0,17.0,26.0,4.0,103.0,16.0,4.0,1.0,1.0,33.0,84.0,20.0,58.0
2020-06-19,7.0,85.0,31.0,19.0,21.0,8.0,80.0,15.0,5.0,0.0,3.0,18.0,81.0,20.0,82.0
2020-06-20,11.0,98.0,35.0,23.0,32.0,10.0,86.0,17.0,5.0,1.0,4.0,36.0,92.0,19.0,63.0
2020-06-21,6.0,71.0,22.0,9.0,32.0,8.0,71.0,18.0,2.0,1.0,4.0,19.0,81.0,11.0,59.0
2020-06-22,13.0,90.0,30.0,24.0,22.0,5.0,86.0,19.0,5.0,0.0,0.0,32.0,78.0,18.0,75.0
2020-06-23,13.0,70.0,38.0,18.0,18.0,3.0,75.0,18.0,2.0,2.0,1.0,49.0,107.0,14.0,92.0
2020-06-24,11.0,93.0,40.0,20.0,44.0,5.0,108.0,22.0,9.0,0.0,2.0,26.0,94.0,15.0,81.0
2020-06-25,13.0,59.0,27.0,22.0,31.0,4.0,69.0,15.0,5.0,0.0,3.0,36.0,86.0,18.0,78.0
2020-06-26,15.0,95.0,29.0,29.0,20.0,5.0,98.0,16.0,11.0,2.0,1.0,38.0,84.0,19.0,72.0
2020-06-27,8.0,59.0,14.0,35.0,19.0,3.0,55.0,14.0,0.0,2.0,3.0,30.0,72.0,8.0,54.0
2020-06-28,10.0,66.0,35.0,26.0,37.0,4.0,71.0,17.0,5.0,4.0,1.0,36.0,80.0,24.0,67.0
2020-06-29,1.0,83.0,23.0,28.0,22.0,4.0,79.0,17.0,7.0,0.0,2.0,27.0,65.0,11.0,73.0
2020-06-30,11.0,84.0,39.0,15.0,38.0,8.0,86.0,17.0,7.0,0.0,3.0,28.0,81.0,20.0,102.0
2020-07-01,8.0,74.0,40.0,10.0,34.0,9.0,80.0,26.0,4.0,1.0,5.0,30.0,86.0,20.0,78.0
2020-07-02,12.0,89.0,29.0,15.0,25.0,3.0,91.0,13.0,2.0,3.0,0.0,29.0,84.0,13.0,62.0
2020-07-03,6.0,72.0,24.0,11.0,33.0,4.0,95.0,15.0,4.0,0.0,1.0,26.0,73.0,17.0,47.0
2020-07-04,11.0,58.0,30.0,14.0,25.0,2.0,60.0,11.0,8.0,1.0,0.0,40.0,70.0,13.0,64.0
2020-07-05,17.0,62.0,23.0,18.0,34.0,4.0,90.0,16.0,4.0,0.0,0.0,30.0,98.0,20.0,68.0
2020-07-06,7.0,55.0,18.0,22.0,24.0,10.0,74.0,12.0,9.0,3.0,1.0,24.0,77.0,17.0,65.0
2020-07-07,14.0,76.0,37.0,13.0,28.0,3.0,121.0,13.0,5.0,0.0,3.0,34.0,91.0,18.0,61.0
2020-07-08,16.0,59.0,24.0,19.0,24.0,1.0,75.0,16.0,3.0,0.0,2.0,59.0,68.0,24.0,71.0
2020-07-09,11.0,81.0,24.0,17.0,33.0,3.0,84.0,23.0,7.0,4.0,1.0,47.0,77.0,17.0,76.0
2020-07-10,13.0,69.0,27.0,14.0,22.0,2.0,76.0,11.0,2.0,0.0,2.0,23.0,56.0,8.0,64.0
2020-07-11,5.0,50.0,22.0,13.0,19.0,7.0,59.0,10.0,5.0,1.0,0.0,26.0,63.0,10.0,48.0
2020-07-12,12.0,63.0,24.0,12.0,30.0,1.0,66.0,9.0,8.0,1.0,0.0,29.0,79.0,15.0,71.0
2020-07-13,11.0,65.0,30.0,24.0,32.0,3.0,63.0,19.0,7.0,0.0,3.0,45.0,106.0,23.0,70.0
2020-07-14,14.0,63.0,24.0,18.0,19.0,3.0,112.0,11.0,3.0,0.0,3.0,27.0,73.0,12.0,60.0
2020-07-15,7.0,69.0,18.0,17.0,25.0,6.0,129.0,10.0,3.0,0.0,1.0,24.0,64.0,12.0,122.0
2020-07-16,8.0,73.0,19.0,25.0,35.0,4.0,140.0,23.0,9.0,2.0,1.0,37.0,67.0,16.0,82.0
2020-07-17,6.0,73.0,41.0,18.0,18.0,3.0,109.0,17.0,7.0,0.0,1.0,27.0,66.0,18.0,88.0
2020-07-18,12.0,61.0,24.0,12.0,24.0,1.0,86.0,12.0,4.0,0.0,1.0,32.0,65.0,8.0,58.0
2020-07-19,10.0,66.0,25.0,15.0,29.0,6.0,64.0,15.0,5.0,0.0,8.0,28.0,69.0,12.0,64.0
2020-07-20,11.0,65.0,22.0,16.0,31.0,3.0,96.0,14.0,5.0,0.0,1.0,30.0,85.0,20.0,67.0
2020-07-21,10.0,59.0,33.0,15.0,19.0,4.0,75.0,20.0,3.0,3.0,2.0,68.0,64.0,11.0,65.0
2020-07-22,17.0,84.0,34.0,13.0,45.0,4.0,76.0,16.0,4.0,0.0,1.0,36.0,96.0,17.0,85.0
2020-07-23,8.0,69.0,37.0,16.0,32.0,5.0,112.0,22.0,2.0,0.0,2.0,33.0,84.0,19.0,80.0
2020-07-24,20.0,85.0,32.0,11.0,21.0,1.0,103.0,16.0,3.0,3.0,3.0,34.0,78.0,12.0,57.0
2020-07-25,17.0,69.0,26.0,21.0,28.0,6.0,95.0,20.0,6.0,1.0,0.0,43.0,85.0,27.0,90.0
2020-07-26,13.0,70.0,36.0,29.0,35.0,4.0,72.0,17.0,2.0,1.0,1.0,56.0,76.0,17.0,93.0
2020-07-27,28.0,102.0,64.0,46.0,45.0,12.0,163.0,31.0,11.0,0.0,1.0,114.0,126.0,41.0,179.0
2020-07-28,33.0,108.0,45.0,42.0,42.0,11.0,99.0,19.0,5.0,4.0,1.0,85.0,121.0,36.0,117.0
2020-07-29,14.0,93.0,40.0,21.0,44.0,1.0,98.0,17.0,7.0,2.0,2.0,42.0,104.0,29.0,105.0
2020-07-30,13.0,74.0,24.0,14.0,30.0,2.0,78.0,17.0,3.0,1.0,0.0,38.0,79.0,18.0,67.0
2020-07-31,17.0,77.0,32.0,24.0,28.0,5.0,73.0,16.0,3.0,0.0,2.0,43.0,78.0,19.0,91.0
2020-08-01,39.0,95.0,33.0,27.0,38.0,6.0,96.0,28.0,7.0,3.0,4.0,80.0,104.0,32.0,115.0
2020-08-02,33.0,118.0,43.0,43.0,42.0,7.0,105.0,36.0,14.0,2.0,2.0,95.0,132.0,30.0,148.0
2020-08-03,19.0,93.0,34.0,35.0,44.0,8.0,80.0,21.0,4.0,0.0,1.0,56.0,118.0,28.0,89.0
2020-08-04,18.0,118.0,39.0,21.0,50.0,6.0,114.0,26.0,10.0,3.0,3.0,51.0,140.0,33.0,110.0
2020-08-05,25.0,94.0,49.0,18.0,49.0,4.0,95.0,26.0,6.0,3.0,5.0,37.0,108.0,16.0,103.0
2020-08-06,13.0,123.0,38.0,27.0,45.0,5.0,126.0,24.0,8.0,1.0,6.0,53.0,109.0,32.0,102.0
2020-08-07,12.0,93.0,32.0,28.0,37.0,9.0,106.0,15.0,13.0,3.0,2.0,45.0,89.0,19.0,84.0
2020-08-08,17.0,75.0,34.0,20.0,26.0,7.0,104.0,17.0,2.0,0.0,2.0,43.0,100.0,23.0,76.0
2020-08-09,23.0,89.0,21.0,21.0,32.0,7.0,87.0,18.0,7.0,1.0,1.0,30.0,89.0,19.0,77.0
2020-08-10,23.0,110.0,47.0,17.0,38.0,2.0,97.0,22.0,8.0,0.0,3.0,57.0,110.0,32.0,105.0
2020-08-11,13.0,105.0,35.0,38.0,48.0,7.0,120.0,19.0,7.0,1.0,10.0,46.0,111.0,25.0,104.0
2020-08-12,17.0,73.0,34.0,27.0,39.0,9.0,91.0,18.0,6.0,2.0,0.0,41.0,107.0,22.0,59.0
2020-08-13,20.0,106.0,31.0,27.0,48.0,7.0,115.0,32.0,6.0,1.0,2.0,64.0,104.0,28.0,122.0
2020-08-14,32.0,116.0,42.0,27.0,42.0,5.0,114.0,26.0,5.0,3.0,8.0,53.0,125.0,27.0,117.0
2020-08-15,17.0,112.0,43.0,17.0,48.0,4.0,105.0,9.0,9.0,2.0,0.0,61.0,141.0,26.0,90.0
2020-08-16,14.0,100.0,27.0,13.0,35.0,4.0,102.0,22.0,7.0,2.0,7.0,44.0,114.0,26.0,77.0
2020-08-17,33.0,113.0,32.0,22.0,29.0,8.0,144.0,27.0,6.0,2.0,2.0,64.0,132.0,32.0,119.0
2020-08-18,29.0,94.0,44.0,30.0,35.0,6.0,141.0,20.0,7.0,2.0,4.0,54.0,89.0,33.0,101.0
2020-08-19,19.0,82.0,32.0,34.0,24.0,3.0,138.0,11.0,4.0,1.0,2.0,38.0,93.0,29.0,89.0
2020-08-20,16.0,74.0,31.0,17.0,29.0,1.0,98.0,12.0,2.0,1.0,1.0,42.0,87.0,25.0,84.0
2020-08-21,20.0,75.0,25.0,19.0,25.0,4.0,93.0,11.0,3.0,1.0,2.0,31.0,86.0,16.0,52.0
2020-08-22,10.0,85.0,25.0,30.0,43.0,2.0,100.0,14.0,2.0,1.0,2.0,43.0,71.0,17.0,77.0
2020-08-23,10.0,94.0,30.0,11.0,36.0,10.0,94.0,13.0,6.0,0.0,2.0,34.0,83.0,20.0,74.0
2020-08-24,22.0,72.0,38.0,20.0,48.0,7.0,119.0,31.0,9.0,4.0,2.0,43.0,80.0,26.0,69.0
2020-08-25,17.0,75.0,22.0,22.0,34.0,5.0,81.0,13.0,6.0,3.0,0.0,37.0,109.0,15.0,70.0
2020-08-26,16.0,78.0,30.0,21.0,38.0,2.0,93.0,19.0,6.0,1.0,4.0,34.0,99.0,20.0,59.0
2020-08-27,11.0,84.0,28.0,22.0,42.0,7.0,100.0,12.0,8.0,0.0,3.0,40.0,95.0,12.0,69.0
2020-08-28,11.0,71.0,19.0,14.0,30.0,2.0,90.0,12.0,4.0,0.0,1.0,48.0,71.0,10.0,66.0
2020-08-29,10.0,52.0,19.0,11.0,27.0,3.0,70.0,13.0,4.0,1.0,0.0,29.0,72.0,13.0,48.0
2020-08-30,14.0,68.0,26.0,13.0,24.0,3.0,72.0,18.0,2.0,2.0,1.0,47.0,76.0,19.0,64.0
2020-08-31,17.0,82.0,22.0,19.0,47.0,7.0,87.0,28.0,5.0,1.0,0.0,40.0,80.0,21.0,85.0
2020-09-01,25.0,89.0,31.0,12.0,36.0,7.0,80.0,10.0,3.0,2.0,1.0,34.0,84.0,22.0,73.0
2020-09-02,16.0,65.0,17.0,31.0,39.0,5.0,120.0,14.0,8.0,2.0,1.0,31.0,85.0,16.0,49.0
2020-09-03,28.0,107.0,56.0,48.0,42.0,7.0,139.0,23.0,4.0,6.0,2.0,53.0,119.0,28.0,98.0
2020-09-04,23.0,125.0,34.0,46.0,43.0,8.0,264.0,25.0,2.0,5.0,5.0,57.0,92.0,22.0,91.0
2020-09-05,15.0,102.0,31.0,50.0,34.0,7.0,108.0,20.0,5.0,1.0,3.0,54.0,89.0,20.0,89.0
2020-09-06,16.0,74.0,23.0,26.0,27.0,5.0,102.0,15.0,6.0,2.0,1.0,30.0,72.0,14.0,75.0
2020-09-07,16.0,79.0,25.0,30.0,34.0,5.0,94.0,15.0,4.0,1.0,2.0,31.0,89.0,10.0,87.0
2020-09-08,13.0,77.0,31.0,36.0,33.0,10.0,92.0,22.0,3.0,0.0,2.0,50.0,78.0,20.0,68.0
2020-09-09,12.0,76.0,27.0,25.0,32.0,6.0,79.0,13.0,10.0,1.0,3.0,33.0,76.0,16.0,58.0
2020-09-10,14.0,86.0,32.0,20.0,37.0,4.0,87.0,18.0,5.0,1.0,1.0,23.0,84.0,12.0,48.0
2020-09-11,5.0,54.0,18.0,9.0,22.0,4.0,52.0,9.0,6.0,2.0,2.0,16.0,85.0,18.0,48.0
2020-09-12,8.0,42.0,20.0,13.0,24.0,6.0,53.0,12.0,0.0,0.0,0.0,24.0,78.0,14.0,44.0
2020-09-13,10.0,57.0,22.0,10.0,21.0,6.0,93.0,11.0,4.0,2.0,1.0,31.0,62.0,10.0,63.0
2020-09-14,11.0,73.0,33.0,16.0,42.0,5.0,76.0,16.0,4.0,2.0,2.0,26.0,75.0,20.0,60.0
2020-09-15,5.0,55.0,26.0,20.0,24.0,4.0,85.0,11.0,8.0,0.0,2.0,27.0,71.0,8.0,61.0
2020-09-16,20.0,101.0,32.0,21.0,37.0,3.0,84.0,13.0,5.0,4.0,4.0,38.0,98.0,21.0,71.0
2020-09-17,11.0,66.0,16.0,9.0,29.0,6.0,74.0,14.0,4.0,1.0,0.0,24.0,67.0,14.0,57.0
2020-09-18,12.0,81.0,23.0,16.0,30.0,4.0,76.0,18.0,6.0,0.0,1.0,30.0,77.0,15.0,56.0
2020-09-19,7.0,52.0,18.0,18.0,24.0,9.0,59.0,8.0,4.0,4.0,3.0,30.0,61.0,14.0,71.0
2020-09-20,11.0,59.0,18.0,11.0,14.0,3.0,70.0,13.0,1.0,0.0,0.0,25.0,71.0,12.0,56.0
2020-09-21,10.0,58.0,17.0,26.0,27.0,1.0,74.0,10.0,1.0,1.0,1.0,30.0,82.0,11.0,53.0
2020-09-22,15.0,61.0,22.0,28.0,30.0,5.0,73.0,11.0,4.0,2.0,2.0,35.0,73.0,23.0,56.0
2020-09-23,9.0,68.0,22.0,23.0,27.0,4.0,80.0,17.0,3.0,0.0,1.0,25.0,75.0,13.0,46.0
2020-09-24,6.0,46.0,20.0,21.0,18.0,5.0,73.0,11.0,4.0,1.0,3.0,16.0,52.0,11.0,49.0
2020-09-25,7.0,52.0,14.0,12.0,28.0,1.0,71.0,16.0,5.0,1.0,1.0,20.0,68.0,12.0,40.0
2020-09-26,8.0,60.0,17.0,12.0,21.0,5.0,59.0,13.0,4.0,1.0,2.0,22.0,55.0,13.0,46.0
2020-09-27,6.0,71.0,22.0,17.0,28.0,4.0,93.0,8.0,6.0,1.0,0.0,41.0,85.0,14.0,56.0
2020-09-28,24.0,97.0,32.0,19.0,32.0,8.0,115.0,8.0,7.0,3.0,4.0,67.0,98.0,22.0,88.0
2020-09-29,19.0,73.0,22.0,20.0,38.0,2.0,89.0,14.0,8.0,6.0,1.0,35.0,87.0,18.0,65.0
2020-09-30,3.0,49.0,12.0,18.0,17.0,4.0,84.0,8.0,3.0,0.0,1.0,32.0,47.0,13.0,60.0
2020-10-01,19.0,52.0,28.0,22.0,22.0,1.0,117.0,12.0,6.0,1.0,1.0,55.0,77.0,21.0,59.0
2020-10-02,13.0,62.0,25.0,19.0,17.0,3.0,83.0,15.0,3.0,3.0,2.0,17.0,52.0,15.0,49.0
2020-10-03,9.0,42.0,16.0,10.0,14.0,5.0,46.0,8.0,2.0,0.0,0.0,21.0,42.0,7.0,37.0
2020-10-04,10.0,54.0,19.0,11.0,17.0,3.0,60.0,11.0,4.0,0.0,1.0,27.0,65.0,15.0,55.0
2020-10-05,13.0,86.0,18.0,22.0,31.0,4.0,92.0,15.0,3.0,2.0,0.0,39.0,95.0,18.0,58.0
2020-10-06,9.0,68.0,25.0,22.0,26.0,8.0,58.0,16.0,3.0,2.0,1.0,18.0,89.0,11.0,46.0
2020-10-07,10.0,53.0,21.0,14.0,31.0,6.0,72.0,11.0,7.0,2.0,0.0,33.0,76.0,12.0,44.0
2020-10-08,14.0,81.0,36.0,20.0,40.0,4.0,100.0,11.0,6.0,3.0,0.0,52.0,91.0,25.0,78.0
2020-10-09,10.0,83.0,17.0,16.0,28.0,5.0,83.0,9.0,3.0,0.0,2.0,61.0,85.0,16.0,64.0
2020-10-10,10.0,53.0,15.0,14.0,10.0,4.0,62.0,12.0,4.0,1.0,2.0,29.0,65.0,19.0,59.0
2020-10-11,13.0,65.0,26.0,11.0,23.0,1.0,88.0,16.0,3.0,0.0,0.0,35.0,75.0,23.0,47.0
2020-10-12,13.0,74.0,28.0,13.0,42.0,7.0,91.0,7.0,2.0,3.0,0.0,42.0,87.0,22.0,65.0
2020-10-13,12.0,58.0,26.0,7.0,26.0,3.0,102.0,16.0,4.0,1.0,1.0,40.0,90.0,22.0,65.0
2020-10-14,15.0,83.0,34.0,22.0,32.0,8.0,106.0,25.0,5.0,0.0,1.0,47.0,80.0,15.0,68.0
2020-10-15,16.0,94.0,36.0,26.0,40.0,3.0,128.0,11.0,8.0,0.0,4.0,56.0,113.0,24.0,78.0
2020-10-16,25.0,73.0,28.0,13.0,35.0,7.0,131.0,23.0,3.0,2.0,2.0,38.0,77.0,28.0,61.0
2020-10-17,9.0,63.0,26.0,21.0,26.0,4.0,96.0,18.0,5.0,0.0,4.0,40.0,62.0,16.0,49.0
2020-10-18,13.0,64.0,38.0,16.0,25.0,2.0,111.0,10.0,6.0,3.0,1.0,34.0,70.0,13.0,52.0
2020-10-19,18.0,93.0,34.0,20.0,30.0,4.0,112.0,25.0,4.0,2.0,1.0,61.0,108.0,21.0,74.0
2020-10-20,32.0,98.0,45.0,38.0,36.0,7.0,113.0,22.0,7.0,2.0,4.0,78.0,112.0,22.0,109.0
2020-10-21,51.0,150.0,77.0,34.0,50.0,6.0,175.0,42.0,11.0,1.0,0.0,140.0,171.0,49.0,170.0
2020-10-22,43.0,149.0,62.0,32.0,57.0,11.0,173.0,27.0,15.0,3.0,1.0,86.0,195.0,45.0,136.0
2020-10-23,31.0,112.0,42.0,20.0,59.0,7.0,167.0,27.0,8.0,1.0,2.0,70.0,137.0,24.0,85.0
2020-10-24,29.0,120.0,45.0,17.0,34.0,8.0,136.0,17.0,11.0,1.0,6.0,84.0,139.0,23.0,75.0
2020-10-25,22.0,108.0,30.0,23.0,44.0,5.0,102.0,22.0,8.0,0.0,4.0,67.0,145.0,22.0,84.0
2020-10-26,22.0,115.0,41.0,45.0,32.0,11.0,173.0,21.0,12.0,3.0,2.0,86.0,139.0,31.0,103.0
2020-10-27,26.0,152.0,61.0,62.0,82.0,4.0,214.0,31.0,10.0,2.0,2.0,111.0,170.0,33.0,139.0
2020-10-28,28.0,129.0,46.0,57.0,40.0,9.0,184.0,26.0,14.0,4.0,5.0,93.0,99.0,46.0,114.0
2020-10-29,30.0,122.0,35.0,46.0,33.0,8.0,147.0,21.0,7.0,2.0,4.0,69.0,105.0,22.0,92.0
2020-10-30,46.0,107.0,71.0,42.0,28.0,5.0,183.0,25.0,9.0,3.0,1.0,64.0,103.0,51.0,80.0
2020-10-31,27.0,101.0,47.0,47.0,48.0,6.0,141.0,25.0,6.0,0.0,6.0,86.0,111.0,62.0,105.0
2020-11-01,32.0,88.0,32.0,19.0,46.0,5.0,150.0,25.0,6.0,0.0,3.0,59.0,107.0,40.0,85.0
2020-11-02,10.0,82.0,37.0,17.0,31.0,4.0,120.0,14.0,5.0,1.0,2.0,41.0,108.0,16.0,82.0
2020-11-03,15.0,128.0,47.0,44.0,44.0,7.0,148.0,17.0,9.0,1.0,5.0,78.0,145.0,14.0,106.0
2020-11-04,18.0,72.0,35.0,31.0,26.0,2.0,137.0,12.0,9.0,1.0,4.0,61.0,86.0,18.0,66.0
2020-11-05,63.0,142.0,74.0,48.0,55.0,13.0,182.0,21.0,8.0,6.0,1.0,157.0,176.0,60.0,230.0
2020-11-06,67.0,142.0,74.0,57.0,49.0,11.0,188.0,41.0,18.0,3.0,3.0,122.0,155.0,41.0,166.0
2020-11-07,39.0,111.0,29.0,34.0,32.0,6.0,121.0,17.0,4.0,2.0,3.0,57.0,111.0,50.0,110.0
2020-11-08,29.0,109.0,52.0,27.0,43.0,4.0,135.0,20.0,7.0,0.0,3.0,44.0,138.0,37.0,95.0
2020-11-09,30.0,123.0,47.0,62.0,53.0,12.0,171.0,29.0,11.0,2.0,3.0,74.0,164.0,37.0,114.0
2020-11-10,22.0,111.0,40.0,32.0,43.0,14.0,173.0,24.0,12.0,3.0,1.0,86.0,122.0,25.0,103.0
2020-11-11,24.0,109.0,48.0,21.0,40.0,5.0,146.0,15.0,13.0,2.0,4.0,79.0,141.0,40.0,111.0
2020-11-12,44.0,157.0,74.0,57.0,71.0,7.0,245.0,26.0,9.0,4.0,4.0,123.0,175.0,40.0,130.0
2020-11-13,38.0,145.0,60.0,45.0,44.0,8.0,228.0,19.0,13.0,0.0,2.0,123.0,145.0,40.0,148.0
2020-11-14,33.0,112.0,38.0,32.0,35.0,8.0,98.0,34.0,10.0,1.0,3.0,319.0,120.0,35.0,111.0
2020-11-15,16.0,111.0,37.0,29.0,49.0,8.0,126.0,27.0,13.0,1.0,3.0,58.0,155.0,38.0,108.0
2020-11-16,43.0,160.0,54.0,44.0,61.0,14.0,147.0,31.0,9.0,4.0,0.0,110.0,197.0,51.0,171.0
2020-11-17,93.0,187.0,87.0,84.0,75.0,19.0,163.0,56.0,16.0,6.0,5.0,184.0,223.0,52.0,201.0
2020-11-18,99.0,206.0,99.0,81.0,82.0,16.0,174.0,53.0,12.0,7.0,5.0,151.0,216.0,55.0,234.0
2020-11-19,56.0,170.0,63.0,54.0,78.0,13.0,185.0,36.0,7.0,3.0,7.0,135.0,208.0,53.0,157.0
2020-11-20,55.0,148.0,61.0,48.0,61.0,15.0,182.0,47.0,12.0,6.0,7.0,139.0,212.0,51.0,166.0
2020-11-21,63.0,188.0,65.0,63.0,47.0,22.0,189.0,51.0,11.0,0.0,0.0,123.0,180.0,44.0,165.0
2020-11-22,43.0,170.0,46.0,50.0,57.0,12.0,184.0,39.0,9.0,3.0,2.0,104.0,172.0,40.0,122.0
2020-11-23,63.0,192.0,67.0,45.0,73.0,12.0,191.0,33.0,13.0,5.0,6.0,118.0,196.0,63.0,161.0
2020-11-24,67.0,225.0,90.0,63.0,76.0,11.0,166.0,45.0,7.0,6.0,8.0,190.0,214.0,85.0,252.0
2020-11-25,58.0,201.0,75.0,63.0,76.0,11.0,238.0,41.0,17.0,5.0,8.0,128.0,227.0,50.0,173.0
2020-11-26,55.0,170.0,68.0,93.0,61.0,16.0,173.0,57.0,12.0,13.0,5.0,149.0,199.0,62.0,282.0
2020-11-27,28.0,131.0,48.0,38.0,54.0,8.0,112.0,17.0,12.0,5.0,5.0,62.0,153.0,26.0,132.0
2020-11-28,28.0,104.0,48.0,51.0,38.0,8.0,105.0,24.0,7.0,3.0,3.0,60.0,158.0,34.0,111.0
2020-11-29,30.0,151.0,36.0,40.0,59.0,7.0,208.0,26.0,10.0,4.0,4.0,69.0,145.0,34.0,125.0
